Date/time,Anemometer;wind_speed;Avg,Anemometer;wind_speed;Max,Anemometer;wind_speed;Min,Anemometer;wind_speed;StdDev,Anemometer;wind_speed;Count,Wind Vane;wind_direction;Avg,Wind Vane;wind_direction;StdDev,Wind Vane;wind_direction;Count,Hygro/Thermo;humidity;Avg,Hygro/Thermo;humidity;Max,Hygro/Thermo;humidity;Min,Hygro/Thermo;humidity;StdDev,Hygro/Thermo;humidity;Count,Hygro/Thermo;temperature;Avg,Hygro/Thermo;temperature;Max,Hygro/Thermo;temperature;Min,Hygro/Thermo;temperature;StdDev,Hygro/Thermo;temperature;Count,Barometer;air_pressure;Avg,Barometer;air_pressure;Max,Barometer;air_pressure;Min,Barometer;air_pressure;StdDev,Barometer;air_pressure;Count,Pyranometer-Diffused;solar_irradiance;Avg,Pyranometer-Diffused;solar_irradiance;Max,Pyranometer-Diffused;solar_irradiance;Min,Pyranometer-Diffused;solar_irradiance;StdDev,Pyranometer-Diffused;solar_irradiance;Count,Pyranometer-Global;solar_irradiance;Avg,Pyranometer-Global;solar_irradiance;Max,Pyranometer-Global;solar_irradiance;Min,Pyranometer-Global;solar_irradiance;StdDev,Pyranometer-Global;solar_irradiance;Count,Silicon;voltage;Avg,Silicon;voltage;Max,Silicon;voltage;Min,Silicon;voltage;StdDev,Silicon;voltage;Count,A1;Avg,A1;Min,A1;Max,A1;StdDev,A1;Count,A2;Avg,A2;Min,A2;Max,A2;StdDev,A2;Count,A3;Avg,A3;Min,A3;Max,A3;StdDev,A3;Count,A4;Avg,A4;Min,A4;Max,A4;StdDev,A4;Count,A5;Avg,A5;Min,A5;Max,A5;StdDev,A5;Count,A6;Avg,A6;Min,A6;Max,A6;StdDev,A6;Count,C1;Avg,C1;Min,C1;Max,C1;StdDev,C1;Count,D1;Avg,D1;Min,D1;Max,D1;StdDev,D1;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2015-04-01 01:41:00,0.0000,0.0000,0.0000,0.0000,60,332.9172,9.5516,60,97.8798,98.0621,97.7172,0.1271,60,26.2864,26.3280,26.2395,0.0240,60,1007.0510,1007.2085,1006.8239,0.0851,60,67.1871,68.8504,65.7560,0.9211,60,160.1027,162.5529,154.5846,1.8174,60,0.4656,0.4688,0.4608,0.0027,60,3.4508,3.4471,3.4535,0.0014,60,0.56286,0.56240,0.56328,0.00024,60,0.97880,0.97717,0.98062,0.00127,60,0.4656,0.4608,0.4688,0.0027,60,0.000530,0.000519,0.000543,0.000007,60,0.001226,0.001184,0.001245,0.000014,60,0.0000,0,0,0.0000,60,947,886,996,27,60,13.07,13.11,13.01,21,23,19,27,5576971
2015-04-01 01:42:00,0.0000,0.0000,0.0000,0.0000,60,336.8152,13.4975,60,98.1079,98.2635,97.8271,0.1326,60,26.3841,26.4531,26.3250,0.0376,60,1007.0522,1007.1902,1006.8239,0.0864,60,70.5974,71.9448,68.4636,0.9299,60,149.0666,155.7799,140.6401,4.2960,60,0.4706,0.4764,0.4642,0.0039,60,3.4509,3.4471,3.4532,0.0014,60,0.56384,0.56325,0.56453,0.00038,60,0.98108,0.97827,0.98263,0.00133,60,0.4706,0.4642,0.4764,0.0039,60,0.000557,0.000540,0.000568,0.000007,60,0.001142,0.001077,0.001193,0.000033,60,0.0000,0,0,0.0000,60,957,846,983,39,60,13.10,13.16,13.06,21,23,19,27,5576976
2015-04-01 01:43:00,0.0000,0.0000,0.0000,0.0000,60,303.3994,39.0673,60,98.1017,98.2696,97.8332,0.1396,60,26.5182,26.5844,26.4501,0.0374,60,1007.1026,1007.2085,1006.9887,0.0917,60,71.6289,71.9448,70.7844,0.2711,60,144.6973,160.9592,130.2814,9.4776,60,0.4719,0.4868,0.4587,0.0095,60,3.4517,3.4498,3.4535,0.0015,60,0.56518,0.56450,0.56584,0.00037,60,0.98102,0.97833,0.98270,0.00140,60,0.4719,0.4587,0.4868,0.0095,60,0.000565,0.000558,0.000568,0.000002,60,0.001108,0.000998,0.001233,0.000073,60,0.0000,0,0,0.0000,60,759,5,1021,269,60,13.13,13.21,13.06,21,23,19,27,5576981
2015-04-01 01:44:00,0.0000,0.0000,0.0000,0.0000,60,10.1478,18.4781,60,97.7292,97.8698,97.6257,0.0650,60,26.6459,26.7125,26.5813,0.0386,60,1007.0803,1007.2085,1006.9887,0.0922,60,69.7787,71.1712,68.8504,0.5838,60,165.7601,173.7085,160.1624,4.0487,60,0.4975,0.5194,0.4862,0.0077,60,3.4513,3.4498,3.4535,0.0015,60,0.56646,0.56581,0.56713,0.00039,60,0.97729,0.97626,0.97870,0.00065,60,0.4975,0.4862,0.5194,0.0077,60,0.000551,0.000543,0.000562,0.000005,60,0.001270,0.001227,0.001331,0.000031,60,0.0000,0,0,0.0000,60,387,0,1022,455,60,13.18,13.26,13.16,21,23,19,27,5576986
2015-04-01 01:45:00,0.0000,0.0000,0.0000,0.0000,60,72.8604,23.5592,60,98.0246,98.1079,97.8729,0.0607,60,26.7982,26.8804,26.7186,0.0498,60,1007.0574,1007.2085,1006.9887,0.0833,60,69.2372,69.6240,68.8504,0.1592,60,179.2531,181.2784,174.1069,2.1801,60,0.5444,0.5533,0.5243,0.0075,60,3.4510,3.4498,3.4535,0.0014,60,0.56798,0.56719,0.56880,0.00050,60,0.98025,0.97873,0.98108,0.00061,60,0.5444,0.5243,0.5533,0.0075,60,0.000546,0.000543,0.000549,0.000001,60,0.001373,0.001334,0.001389,0.000017,60,0.0000,0,0,0.0000,60,207,106,315,67,60,13.22,13.26,13.16,21,23,19,27,5576991
2015-04-01 01:46:00,0.0000,0.0000,0.0000,0.0000,60,240.7024,68.3661,60,97.6610,98.0743,97.0702,0.3256,60,26.9384,26.9658,26.8896,0.0240,60,1007.0623,1007.2085,1006.9887,0.0876,60,69.4112,70.0108,68.8504,0.2299,60,180.5147,182.8720,160.5608,4.1923,60,0.5580,0.5637,0.5359,0.0060,60,3.4510,3.4498,3.4535,0.0015,60,0.56938,0.56890,0.56966,0.00024,60,0.97661,0.97070,0.98074,0.00326,60,0.5580,0.5359,0.5637,0.0060,60,0.000548,0.000543,0.000552,0.000002,60,0.001383,0.001230,0.001401,0.000032,60,0.0000,0,0,0.0000,60,573,48,943,223,60,13.27,13.31,13.21,21,23,19,27,5576996
2015-04-01 01:47:00,0.0000,0.0000,0.0000,0.0000,60,236.5667,16.4557,60,96.8016,97.0519,96.7223,0.1002,60,26.9799,27.0116,26.9597,0.0148,60,1007.0138,1007.1902,1006.9887,0.0380,60,70.0752,71.9448,68.8504,0.9013,60,164.5383,179.2863,144.6243,13.4831,60,0.5502,0.5686,0.5264,0.0157,60,3.4502,3.4498,3.4532,0.0006,60,0.56980,0.56960,0.57012,0.00015,60,0.96802,0.96722,0.97052,0.00100,60,0.5502,0.5264,0.5686,0.0157,60,0.000553,0.000543,0.000568,0.000007,60,0.001260,0.001108,0.001373,0.000103,60,0.0000,0,0,0.0000,60,672,512,732,48,60,13.29,13.36,13.26,21,23,19,27,5577002
2015-04-01 01:48:00,0.0000,0.0000,0.0000,0.0000,60,232.2456,37.2987,60,96.6371,96.7193,96.6094,0.0258,60,27.0373,27.0727,27.0086,0.0174,60,1007.0287,1007.2085,1006.8056,0.0771,60,72.7313,75.4260,71.1712,1.1214,60,158.3762,174.5053,141.8354,10.3599,60,0.5472,0.5649,0.5280,0.0119,60,3.4505,3.4468,3.4535,0.0013,60,0.57037,0.57009,0.57073,0.00017,60,0.96637,0.96609,0.96719,0.00026,60,0.5472,0.5280,0.5649,0.0119,60,0.000574,0.000562,0.000595,0.000009,60,0.001213,0.001086,0.001337,0.000079,60,0.0000,0,0,0.0000,60,662,490,883,106,60,13.32,13.36,13.26,21,23,19,27,5577007
2015-04-01 01:49:00,0.0000,0.0000,0.0000,0.0000,60,230.4475,40.9784,60,96.5862,96.6460,96.5209,0.0398,60,27.1062,27.1551,27.0666,0.0236,60,1007.0528,1007.1902,1006.9887,0.0785,60,78.5913,82.0016,75.0392,2.0793,60,170.9262,177.6926,162.1545,4.8809,60,0.5763,0.5863,0.5585,0.0077,60,3.4509,3.4498,3.4532,0.0013,60,0.57106,0.57067,0.57155,0.00024,60,0.96586,0.96521,0.96646,0.00040,60,0.5763,0.5585,0.5863,0.0077,60,0.000620,0.000592,0.000647,0.000016,60,0.001309,0.001242,0.001361,0.000037,60,0.0000,0,0,0.0000,60,654,366,913,118,60,13.34,13.41,13.31,21,23,19,27,5577012
2015-04-01 01:50:00,0.0000,0.0000,0.0000,0.0000,60,188.4615,60.5892,60,96.6031,96.6460,96.5514,0.0230,60,27.1968,27.2466,27.1459,0.0259,60,1007.0595,1007.2085,1006.9887,0.0820,60,82.4915,84.7092,81.6148,0.8542,60,142.1209,183.2704,118.3289,20.2268,60,0.5517,0.6024,0.5216,0.0260,60,3.4510,3.4498,3.4535,0.0014,60,0.57197,0.57146,0.57247,0.00026,60,0.96603,0.96551,0.96646,0.00023,60,0.5517,0.5216,0.6024,0.0260,60,0.000651,0.000644,0.000668,0.000007,60,0.001089,0.000906,0.001404,0.000155,60,0.0000,0,0,0.0000,60,512,5,976,189,60,13.35,13.41,13.31,21,23,19,27,5577017
2015-04-01 01:51:00,0.0000,0.0000,0.0000,0.0000,60,294.5870,19.4937,60,96.6857,96.9115,96.5056,0.1268,60,27.3006,27.3656,27.2436,0.0359,60,1007.0678,1007.2085,1006.9887,0.0871,60,84.3288,85.0960,83.5488,0.4642,60,187.9385,210.3626,160.9592,14.8771,60,0.6047,0.6333,0.5765,0.0176,60,3.4511,3.4498,3.4535,0.0015,60,0.57301,0.57244,0.57366,0.00036,60,0.96686,0.96506,0.96912,0.00127,60,0.6047,0.5765,0.6333,0.0176,60,0.000665,0.000659,0.000671,0.000004,60,0.001440,0.001233,0.001611,0.000114,60,0.0000,0,0,0.0000,60,839,775,928,56,60,13.37,13.46,13.31,21,23,19,27,5577022
2015-04-01 01:52:00,0.0000,0.0000,0.0000,0.0000,60,270.4322,51.7335,60,96.8333,97.0061,96.6704,0.1253,60,27.4237,27.4786,27.3656,0.0317,60,1007.1261,1007.3733,1006.9887,0.0954,60,85.2829,85.8696,84.7092,0.3996,60,170.4681,211.1594,112.3527,28.1373,60,0.5923,0.6363,0.5228,0.0321,60,3.4521,3.4498,3.4562,0.0016,60,0.57424,0.57366,0.57479,0.00032,60,0.96833,0.96670,0.97006,0.00125,60,0.5923,0.5228,0.6363,0.0321,60,0.000673,0.000668,0.000678,0.000003,60,0.001306,0.000861,0.001617,0.000216,60,0.0000,0,0,0.0000,60,691,5,991,229,60,13.40,13.46,13.36,21,23,19,27,5577027
2015-04-01 01:53:00,0.0000,0.0000,0.0000,0.0000,60,88.9439,35.1607,60,96.6619,96.7071,96.5300,0.0380,60,27.5457,27.6067,27.4847,0.0371,60,1007.1789,1007.3733,1007.0070,0.0927,60,84.8317,85.8696,84.3224,0.4418,60,89.7095,108.7670,85.6590,4.9925,60,0.5167,0.5295,0.5094,0.0059,60,3.4530,3.4501,3.4562,0.0015,60,0.57546,0.57485,0.57607,0.00037,60,0.96662,0.96530,0.96707,0.00038,60,0.5167,0.5094,0.5295,0.0059,60,0.000669,0.000665,0.000678,0.000003,60,0.000687,0.000656,0.000833,0.000038,60,0.0000,0,0,0.0000,60,250,60,421,100,60,13.35,13.41,13.26,21,23,17,27,5577033
2015-04-01 01:54:00,0.0000,0.0000,0.0000,0.0000,60,103.6727,23.1484,60,96.1431,96.5148,95.8861,0.1915,60,27.6492,27.6861,27.6067,0.0215,60,1007.2051,1007.3916,1007.0070,0.0911,60,88.9962,93.9924,85.4828,2.6630,60,90.3005,98.8067,86.0574,3.7646,60,0.5583,0.5939,0.5298,0.0188,60,3.4534,3.4501,3.4565,0.0015,60,0.57649,0.57607,0.57686,0.00022,60,0.96143,0.95886,0.96515,0.00191,60,0.5583,0.5298,0.5939,0.0188,60,0.000702,0.000674,0.000742,0.000021,60,0.000692,0.000659,0.000757,0.000029,60,0.0000,0,0,0.0000,60,297,201,571,68,60,13.32,13.36,13.26,21,23,19,27,5577038
2015-04-01 01:55:00,0.0000,0.0000,0.0000,0.0000,60,207.3770,54.2703,60,96.0551,96.1089,95.9197,0.0439,60,27.7199,27.7563,27.6800,0.0231,60,1007.2161,1007.3916,1007.0070,0.0878,60,103.4045,113.3324,94.3792,5.5883,60,158.4891,241.8373,99.6035,51.3266,60,0.7098,0.8371,0.5957,0.0875,60,3.4536,3.4501,3.4565,0.0015,60,0.57720,0.57680,0.57756,0.00023,60,0.96055,0.95920,0.96109,0.00044,60,0.7098,0.5957,0.8371,0.0875,60,0.000816,0.000745,0.000894,0.000044,60,0.001214,0.000763,0.001852,0.000393,60,0.0000,0,0,0.0000,60,582,56,1005,172,60,13.34,13.41,13.26,21,23,19,27,5577043
2015-04-01 01:56:00,0.0000,0.0000,0.0000,0.0000,60,165.0012,43.6864,60,96.0576,96.1821,95.6511,0.1281,60,27.7938,27.8356,27.7532,0.0243,60,1007.2015,1007.3916,1007.0070,0.0706,60,121.1908,128.8044,113.7192,4.6495,60,253.7764,272.9136,217.5340,18.7051,60,0.8727,0.9107,0.8142,0.0321,60,3.4534,3.4501,3.4565,0.0012,60,0.57794,0.57753,0.57836,0.00024,60,0.96058,0.95651,0.96182,0.00128,60,0.8727,0.8142,0.9107,0.0321,60,0.000956,0.000897,0.001016,0.000037,60,0.001944,0.001666,0.002091,0.000143,60,0.0000,0,0,0.0000,60,473,276,736,124,60,13.43,13.51,13.36,21,23,19,28,5577048
2015-04-01 01:57:00,0.0000,0.0000,0.0000,0.0000,60,130.8137,35.3200,60,95.3056,95.6267,95.1781,0.1084,60,27.8404,27.8539,27.8295,0.0060,60,1007.2549,1007.3916,1007.0070,0.0906,60,133.8714,136.9272,129.1912,2.3303,60,238.7894,272.9136,163.7481,37.2246,60,0.8761,0.9119,0.7874,0.0404,60,3.4542,3.4501,3.4565,0.0015,60,0.57840,0.57830,0.57854,0.00006,60,0.95306,0.95178,0.95627,0.00108,60,0.8761,0.7874,0.9119,0.0404,60,0.001056,0.001019,0.001080,0.000018,60,0.001829,0.001254,0.002091,0.000285,60,0.0000,0,0,0.0000,60,370,100,574,102,60,13.46,13.51,13.41,20,23,19,28,5577053
2015-04-01 01:58:00,0.0000,0.0000,0.0000,0.0000,60,141.9653,23.6960,60,95.1804,95.3520,94.8363,0.1619,60,27.8645,27.8784,27.8478,0.0067,60,1007.2463,1007.3916,1007.1718,0.0833,60,135.9859,136.9272,135.3800,0.3924,60,155.2221,225.1039,135.4607,28.1722,60,0.7902,0.8707,0.7691,0.0278,60,3.4541,3.4529,3.4565,0.0014,60,0.57864,0.57848,0.57878,0.00007,60,0.95180,0.94836,0.95352,0.00162,60,0.7902,0.7691,0.8707,0.0278,60,0.001073,0.001068,0.001080,0.000003,60,0.001189,0.001038,0.001724,0.000216,60,0.0000,0,0,0.0000,60,403,199,511,68,60,13.42,13.51,13.36,21,23,19,28,5577058
2015-04-01 01:59:00,0.0000,0.0000,0.0000,0.0000,60,101.0109,56.3971,60,94.7210,94.9034,94.6196,0.0934,60,27.8735,27.8845,27.8631,0.0049,60,1007.2631,1007.3916,1007.1718,0.0906,60,137.3849,140.7952,135.3800,1.6785,60,142.3201,179.2863,135.4607,10.6323,60,0.8124,0.8695,0.7917,0.0217,60,3.4544,3.4529,3.4565,0.0015,60,0.57874,0.57863,0.57884,0.00005,60,0.94721,0.94620,0.94903,0.00093,60,0.8124,0.7917,0.8695,0.0217,60,0.001084,0.001068,0.001111,0.000013,60,0.001090,0.001038,0.001373,0.000081,60,0.0000,0,0,0.0000,60,342,123,774,179,60,13.40,13.46,13.36,21,23,19,28,5577064
2015-04-01 02:00:00,0.0000,0.0000,0.0000,0.0000,60,127.5762,26.3342,60,94.3765,94.6257,94.2381,0.1205,60,27.8639,27.8875,27.8356,0.0120,60,1007.2689,1007.3916,1007.1718,0.0883,60,144.7534,146.5971,141.1820,1.6198,60,257.8867,321.9185,157.3735,68.5195,60,1.0063,1.0935,0.8402,0.1063,60,3.4545,3.4529,3.4565,0.0015,60,0.57864,0.57836,0.57888,0.00012,60,0.94376,0.94238,0.94626,0.00121,60,1.0063,0.8402,1.0935,0.1063,60,0.001142,0.001114,0.001157,0.000013,60,0.001975,0.001205,0.002466,0.000525,60,0.0000,0,0,0.0000,60,363,167,542,76,60,13.45,13.51,13.36,21,23,19,28,5577069
2015-04-01 02:01:00,0.0000,0.0000,0.0000,0.0000,60,229.4423,40.7000,60,94.6633,94.8576,94.4243,0.1523,60,27.8473,27.8600,27.8387,0.0059,60,1007.2384,1007.3916,1007.1718,0.0784,60,139.3704,144.2764,131.8988,3.7922,60,329.8137,333.8709,322.3169,3.1852,60,1.0796,1.0962,1.0358,0.0166,60,3.4540,3.4529,3.4565,0.0013,60,0.57847,0.57839,0.57860,0.00006,60,0.94663,0.94424,0.94858,0.00152,60,1.0796,1.0358,1.0962,0.0166,60,0.001100,0.001041,0.001138,0.000030,60,0.002526,0.002469,0.002557,0.000024,60,0.0000,0,0,0.0000,60,648,365,835,117,60,13.53,13.61,13.46,20,23,19,28,5577074
2015-04-01 02:02:00,0.0000,0.0000,0.0000,0.0000,60,264.8738,22.5388,60,94.7495,94.8454,94.6501,0.0625,60,27.8758,27.9028,27.8600,0.0107,60,1007.2216,1007.3733,1007.1718,0.0657,60,124.4464,131.5120,119.5212,3.3485,60,301.8783,323.9106,168.1307,32.8102,60,0.9565,1.0327,0.7019,0.0813,60,3.4537,3.4529,3.4562,0.0011,60,0.57876,0.57860,0.57903,0.00011,60,0.94749,0.94650,0.94845,0.00062,60,0.9565,0.7019,1.0327,0.0813,60,0.000982,0.000943,0.001038,0.000026,60,0.002312,0.001288,0.002481,0.000251,60,0.0000,0,0,0.0000,60,753,623,891,65,60,13.56,13.61,13.51,20,23,17,28,5577079
2015-04-01 02:03:00,0.0000,0.0000,0.0000,0.0000,60,19.7912,65.9242,60,94.7454,94.8729,94.3297,0.1278,60,27.9535,28.0004,27.9028,0.0282,60,1007.2179,1007.3916,1007.1718,0.0658,60,117.2842,118.7476,116.4268,0.7125,60,201.4647,311.9581,142.2338,65.3292,60,0.7742,0.9491,0.6668,0.1106,60,3.4536,3.4529,3.4565,0.0011,60,0.57954,0.57903,0.58000,0.00028,60,0.94745,0.94330,0.94873,0.00128,60,0.7742,0.6668,0.9491,0.1106,60,0.000925,0.000919,0.000937,0.000006,60,0.001543,0.001090,0.002390,0.000500,60,0.0000,0,0,0.0000,60,450,7,988,355,60,13.50,13.56,13.46,20,23,17,28,5577084
2015-04-01 02:04:00,0.0000,0.0000,0.0000,0.0000,60,66.7825,30.1646,60,94.2137,94.3358,94.0580,0.0750,60,28.0431,28.0920,28.0004,0.0265,60,1007.3150,1007.5564,1007.1902,0.0912,60,114.1124,116.4268,113.3324,0.7978,60,315.7696,316.3407,312.7550,0.6934,60,0.9609,0.9711,0.9503,0.0051,60,3.4552,3.4532,3.4593,0.0015,60,0.58043,0.58000,0.58092,0.00026,60,0.94214,0.94058,0.94336,0.00075,60,0.9609,0.9503,0.9711,0.0051,60,0.000900,0.000894,0.000919,0.000006,60,0.002419,0.002396,0.002423,0.000005,60,0.0000,0,0,0.0000,60,190,0,380,87,60,13.56,13.61,13.51,20,23,17,28,5577089
2015-04-01 02:05:00,0.0000,0.0000,0.0000,0.0000,60,59.3012,14.5108,60,93.8512,94.1588,93.6491,0.1534,60,28.1367,28.1835,28.0889,0.0264,60,1007.3663,1007.5564,1007.2085,0.0406,60,112.3589,113.7192,111.0116,0.8501,60,314.8466,316.3407,313.5518,0.8123,60,0.9781,0.9906,0.9696,0.0068,60,3.4561,3.4535,3.4593,0.0007,60,0.58137,0.58089,0.58184,0.00026,60,0.93851,0.93649,0.94159,0.00153,60,0.9781,0.9696,0.9906,0.0068,60,0.000887,0.000876,0.000897,0.000007,60,0.002412,0.002402,0.002423,0.000006,60,0.0000,0,0,0.0000,60,169,67,265,42,60,13.59,13.66,13.56,20,23,17,28,5577095
2015-04-01 02:06:00,0.0000,0.0000,0.0000,0.0000,60,91.0897,27.7945,60,93.5905,93.8108,93.3714,0.1399,60,28.2260,28.2690,28.1774,0.0255,60,1007.3766,1007.5564,1007.1902,0.0524,60,112.0688,112.9456,111.0116,0.6789,60,318.6050,328.6915,278.8898,11.6675,60,1.0017,1.0230,0.9375,0.0219,60,3.4563,3.4532,3.4593,0.0009,60,0.58226,0.58177,0.58269,0.00026,60,0.93591,0.93371,0.93811,0.00140,60,1.0017,0.9375,1.0230,0.0219,60,0.000884,0.000876,0.000891,0.000005,60,0.002441,0.002136,0.002518,0.000089,60,0.0000,0,0,0.0000,60,259,92,414,79,60,13.61,13.66,13.56,20,21,17,28,5577100
2015-04-01 02:07:00,0.0000,0.0000,0.0000,0.0000,60,115.4634,11.3777,60,92.9257,93.3744,92.4436,0.3260,60,28.2983,28.3209,28.2659,0.0160,60,1007.3656,1007.5381,1007.1902,0.0448,60,111.8625,113.3324,109.8512,1.1891,60,241.1068,322.3169,127.8909,64.2363,60,0.8610,1.0144,0.6659,0.1157,60,3.4561,3.4532,3.4590,0.0007,60,0.58298,0.58266,0.58321,0.00016,60,0.92926,0.92444,0.93374,0.00326,60,0.8610,0.6659,1.0144,0.1157,60,0.000883,0.000867,0.000894,0.000009,60,0.001847,0.000980,0.002469,0.000492,60,0.0000,0,0,0.0000,60,328,244,406,33,60,13.58,13.66,13.46,20,23,17,28,5577105
2015-04-01 02:08:00,0.0000,0.0000,0.0000,0.0000,60,102.8102,10.9167,60,91.8019,92.4375,91.4762,0.2853,60,28.3121,28.3300,28.2995,0.0069,60,1007.3745,1007.3916,1007.1902,0.0259,60,114.5895,122.6156,110.2380,3.8526,60,117.2200,127.8909,113.1496,4.1203,60,0.6911,0.7596,0.6604,0.0301,60,3.4562,3.4532,3.4565,0.0004,60,0.58312,0.58300,0.58330,0.00007,60,0.91802,0.91476,0.92438,0.00285,60,0.6911,0.6604,0.7596,0.0301,60,0.000904,0.000870,0.000967,0.000030,60,0.000898,0.000867,0.000980,0.000032,60,0.0000,0,0,0.0000,60,293,238,376,31,60,13.47,13.56,13.41,21,23,19,28,5577110
2015-04-01 02:09:00,0.0000,0.0000,0.0000,0.0000,60,112.1987,17.6747,60,91.5437,91.6135,91.4518,0.0447,60,28.2996,28.3117,28.2904,0.0047,60,1007.3800,1007.5564,1007.3550,0.0250,60,128.3982,132.6724,123.0024,2.6488,60,150.7134,206.3784,128.6877,21.7269,60,0.8204,0.9156,0.7630,0.0368,60,3.4563,3.4559,3.4593,0.0004,60,0.58300,0.58290,0.58312,0.00005,60,0.91544,0.91452,0.91614,0.00045,60,0.8204,0.7630,0.9156,0.0368,60,0.001013,0.000970,0.001047,0.000021,60,0.001154,0.000986,0.001581,0.000166,60,0.0000,0,0,0.0000,60,320,236,419,51,60,13.44,13.51,13.36,20,23,19,28,5577115
2015-04-01 02:10:00,0.0000,0.0000,0.0000,0.0000,60,79.8413,41.6416,60,91.6066,91.6959,91.4335,0.0840,60,28.3370,28.3728,28.3087,0.0199,60,1007.3855,1007.5564,1007.1902,0.0463,60,133.7941,134.6064,131.8988,0.7322,60,139.4847,161.7561,132.2734,7.5507,60,0.8355,0.8771,0.8100,0.0149,60,3.4564,3.4532,3.4593,0.0008,60,0.58337,0.58309,0.58373,0.00020,60,0.91607,0.91433,0.91696,0.00084,60,0.8355,0.8100,0.8771,0.0149,60,0.001056,0.001041,0.001062,0.000006,60,0.001068,0.001013,0.001239,0.000058,60,0.0000,0,0,0.0000,60,222,16,384,118,60,13.41,13.46,13.36,21,23,19,28,5577120
2015-04-01 02:11:00,0.0000,0.0000,0.0000,0.0000,60,133.4249,21.2267,60,91.4024,91.4609,91.2748,0.0564,60,28.4009,28.4338,28.3697,0.0194,60,1007.3885,1007.5564,1007.1902,0.0534,60,129.1654,131.5120,128.0308,0.9941,60,129.2123,131.8750,127.8909,1.0818,60,0.8328,0.8371,0.8292,0.0024,60,3.4565,3.4532,3.4593,0.0009,60,0.58401,0.58370,0.58434,0.00019,60,0.91402,0.91275,0.91461,0.00056,60,0.8328,0.8292,0.8371,0.0024,60,0.001019,0.001010,0.001038,0.000008,60,0.000990,0.000980,0.001010,0.000008,60,0.0000,0,0,0.0000,60,379,220,524,62,60,13.40,13.46,13.36,21,23,19,28,5577126
2015-04-01 02:12:00,0.0000,0.0000,0.0000,0.0000,60,104.9044,38.2689,60,90.9157,91.2626,90.4752,0.2877,60,28.4643,28.4826,28.4338,0.0138,60,1007.3861,1007.5564,1007.3550,0.0379,60,133.4588,142.7292,128.8044,3.9536,60,134.0265,144.2259,128.6877,4.5065,60,0.8526,0.8863,0.8371,0.0145,60,3.4564,3.4559,3.4593,0.0006,60,0.58464,0.58434,0.58483,0.00014,60,0.90916,0.90475,0.91263,0.00288,60,0.8526,0.8371,0.8863,0.0145,60,0.001053,0.001016,0.001126,0.000031,60,0.001027,0.000986,0.001105,0.000035,60,0.0000,0,0,0.0000,60,306,183,561,109,60,13.38,13.46,13.36,21,23,19,28,5577131
2015-04-01 02:13:00,0.0000,0.0000,0.0000,0.0000,60,147.2909,20.6886,60,90.0742,90.4477,89.8923,0.1711,60,28.4606,28.4796,28.4399,0.0116,60,1007.4075,1007.5564,1007.3550,0.0667,60,160.3028,173.6731,143.5028,9.5398,60,168.8678,202.3943,145.0227,14.6407,60,0.9485,1.0245,0.8884,0.0326,60,3.4568,3.4559,3.4593,0.0011,60,0.58461,0.58440,0.58480,0.00012,60,0.90074,0.89892,0.90448,0.00171,60,0.9485,0.8884,1.0245,0.0326,60,0.001265,0.001132,0.001370,0.000075,60,0.001294,0.001111,0.001550,0.000112,60,0.0000,0,0,0.0000,60,419,287,559,60,60,13.40,13.46,13.36,21,23,19,28,5577136
2015-04-01 02:14:00,0.0000,0.0000,0.0000,0.0000,60,151.3603,20.0178,60,89.8733,90.0906,89.5474,0.1898,60,28.4423,28.4552,28.4246,0.0073,60,1007.4020,1007.5564,1007.3550,0.0652,60,173.9826,178.3147,164.0031,4.2257,60,390.8375,425.9045,203.9879,60.3303,60,1.3337,1.4161,1.0416,0.0766,60,3.4567,3.4559,3.4593,0.0011,60,0.58442,0.58425,0.58455,0.00007,60,0.89873,0.89547,0.90091,0.00190,60,1.3337,1.0416,1.4161,0.0766,60,0.001373,0.001294,0.001407,0.000033,60,0.002994,0.001563,0.003262,0.000462,60,0.0000,0,0,0.0000,60,430,304,563,57,60,13.57,13.71,13.41,20,23,19,28,5577141
2015-04-01 02:15:00,0.0000,0.0000,0.0000,0.0000,60,157.0631,26.9762,60,89.6599,89.8343,89.5047,0.1055,60,28.4160,28.4338,28.4033,0.0067,60,1007.4355,1007.5564,1007.3550,0.0835,60,145.2498,163.6163,128.4176,10.8467,60,389.9609,412.3585,370.9234,13.2416,60,1.2434,1.3047,1.1991,0.0325,60,3.4573,3.4559,3.4593,0.0014,60,0.58416,0.58403,0.58434,0.00007,60,0.89660,0.89505,0.89834,0.00106,60,1.2434,1.1991,1.3047,0.0325,60,0.001146,0.001013,0.001291,0.000086,60,0.002987,0.002841,0.003159,0.000101,60,0.0000,0,0,0.0000,60,448,254,653,78,60,13.66,13.71,13.61,20,21,17,28,5577146
